ID	chrom	loc.start	loc.end	num.mark	seg.mean
X25	chr6	66804063	170949159	598	-0.8916
X25	chr7	246840	104411799	858	-0.0543
X25	chr7	104622126	116183036	58	0.4448
X25	chr7	116375442	120462916	15	1.0168
X25	chr7	120604036	121012661	5	1.1848
X25	chr7	121607616	159025096	396	0.3824
X25	chr8	116546	20792147	186	-0.2659
X25	chr8	21608892	33453240	116	-0.0761
X25	chr8	33580210	39833021	38	-0.2543
X25	chr8	40011905	42818878	26	0.1964
X25	chr8	42915134	62520135	77	-0.0657
X25	chr8	62627382	77902887	82	-0.2901
X25	chr8	79472938	96269288	114	-0.019
X25	chr8	97163791	121425321	109	-0.1985
X25	chr8	121506006	132971112	68	0.1266
X25	chr8	133054047	146279590	140	-0.1521
X25	chr9	13254	117327	3	-0.687
X25	chr9	155010	21867094	121	-0.0639
X25	chr9	21967437	22451289	6	-3.4081
X25	chr9	23758218	95014263	383	-0.052
X25	chr9	95054809	139878609	536	0.0915
X25	chr9	139887653	141125040	45	0.011
X25	chrX	206506	19455776	122	-0.0765
X25	chrX	19728906	20035255	3	-0.7323
X25	chrX	20079933	100535650	570	-0.0981
X25	chrX	100592995	100807598	10	0.4444
X25	chrX	100871550	155256585	516	-0.1084
X25	chrY	2655318	59001513	175	-0.6103
X26	chr1	13140	49888815	812	-0.0191
X26	chr1	50309782	120396155	560	-0.0913
X26	chr1	120429238	148902165	83	-0.0268
X26	chr1	149110088	149449149	7	0.6005
X26	chr1	149553395	247310297	1119	-0.0564
X26	chr1	247363655	249120609	63	-0.2176
X26	chr1	249138062	249207270	3	0.0508
X26	chr10	106465	135451154	1137	-0.7811
X26	chr10	135455994	135515797	9	-0.0053
X26	chr11	87117	2019553	79	-0.0914
X26	chr11	2155401	3056557	27	-0.7712
X26	chr11	3148157	3437654	8	-0.5051
X26	chr11	3571362	19404296	288	-0.1543
X26	chr11	19526497	19536940	2	0.8726
X26	chr11	19596888	60504237	399	-0.1201
X26	chr11	60534315	79113109	428	-0.0328
X26	chr11	79133241	134265105	477	-0.1003
X26	chr12	92834	39170928	360	0.3953
X26	chr12	39762111	40676816	5	-0.7424
X26	chr12	40875914	42918148	8	0.2738
X26	chr12	43846696	133803789	908	-0.0581
X26	chr13	19050450	115097228	720	-0.0514
X26	chr14	19401796	23004532	206	-0.1167
X26	chr14	23005121	106206044	820	-0.0566
X26	chr14	106236590	107259485	124	-0.1496
X26	chr14	107273976	107283036	4	-0.5694
X26	chr15	20170136	102518028	952	-0.0617
X26	chr16	62823	90206715	1015	-0.0351
X26	chr17	18618	81045215	1450	-0.0452
X26	chr18	84355	77960272	398	-0.0589
X26	chr19	65865	59098019	1693	-0.0316
X26	chr2	42842	89160098	610	-0.0487
X26	chr2	89160416	90198862	70	-0.2144
X26	chr2	90211948	243062105	1069	-0.0531
X26	chr20	72813	62933111	732	0.4121
X26	chr21	9825921	48110916	387	-0.0541
X26	chr22	16112745	23256443	244	-0.0773
X26	chr22	23257951	23264984	5	-0.5924
X26	chr22	23439882	51217556	442	-0.029
X26	chr3	344684	197951774	1579	-0.053
X26	chr4	70639	190981608	1047	-0.0629
X26	chr4	190989601	191012789	8	0.6182
X26	chr5	165229	1309458	24	-0.1386
X26	chr5	1331536	5230430	14	-0.7781
X26	chr5	5376392	7613257	10	-0.5126
X26	chr5	7841047	13817546	19	-0.0964
X26	chr5	14338023	14960921	9	-0.8298
X26	chr5	15720102	27000983	22	-0.3624
X26	chr5	27484453	37085556	45	-0.8879
X26	chr5	37177930	180794766	984	-0.0545
X26	chr6	106387	170949159	1452	-0.0589
X26	chr7	246840	16910320	125	0.5005
X26	chr7	17362011	37191406	157	0.7798
X26	chr7	37415375	39275146	32	0.3865
X26	chr7	39627947	43708685	20	0.7348
X26	chr7	43822609	54823805	75	0.4148
X26	chr7	55205513	55252035	2	4.0092
X26	chr7	55327725	62694018	38	0.4545
X26	chr7	62705333	159025096	883	0.7889
X26	chr8	116546	7105061	34	-0.0719
X26	chr8	7115931	7131175	3	0.9144
X26	chr8	7139029	48069067	342	-0.0428
X26	chr8	48076820	48105797	2	-0.9793
X26	chr8	48114293	146279590	575	-0.0553
X26	chr9	13254	340056	6	0.4135
X26	chr9	608198	4945286	20	-0.0917
X26	chr9	5056608	17319450	51	0.4468
X26	chr9	17688103	19647188	12	-0.1425
X26	chr9	20411191	22451289	41	-2.3962
X26	chr9	23758218	28309179	15	-0.0484
X26	chr9	28863664	39358827	152	0.7279
X26	chr9	39654858	69719940	76	0.1879
X26	chr9	69777526	75664552	44	0.0068
X26	chr9	75775991	127558300	393	-0.0809
X26	chr9	127617957	141125040	284	-0.0236
X26	chrX	206506	155256585	1221	-0.1018
X26	chrY	2655318	59001513	175	-0.6294
X27	chr1	13140	565541	7	-0.0812
X27	chr1	621556	753982	3	-0.1983
X27	chr1	762244	1339990	36	-0.3346
X27	chr1	1340986	8645079	88	-0.249
X27	chr1	8810817	10356262	26	-0.1139
X27	chr1	10469425	249207270	2487	0.1086
X27	chr10	106465	135375140	1135	-0.7247
X27	chr10	135438849	135515797	11	-0.3328
X27	chr11	87117	31668421	446	-0.1647
X27	chr11	31822924	32106957	3	0.5514
X27	chr11	32433248	48095891	115	-0.137
X27	chr11	48118372	56216606	111	-0.2523
X27	chr11	56230411	65167533	292	-0.1518
X27	chr11	65201628	65374039	10	0.2707
X27	chr11	65394077	134265105	731	-0.1559
X27	chr12	92834	112107911	1062	0.3735
X27	chr12	112159380	112338554	6	-0.3663
X27	chr12	112410028	133803789	213	0.3802
X27	chr13	19050450	57736276	413	0.1067
X27	chr13	57742841	57889458	2	-0.8708
X27	chr13	58254694	92785209	137	0.0597
X27	chr13	93142444	93149603	2	-1.1322
X27	chr13	93363754	115097228	166	0.1141
X27	chr14	19401796	20404304	23	-0.7017
X27	chr14	20425243	69393508	565	-0.2201
X27	chr14	69403450	69450289	2	-0.8747
X27	chr14	69551110	106370554	463	-0.2222
X27	chr14	106373084	106380233	5	0.3084
X27	chr14	106382700	107283036	96	-0.2142
X27	chr15	20170136	102518028	952	-0.2183
X27	chr16	62823	83828	4	0.293
X27	chr16	100017	90206715	1011	-0.1349
X27	chr17	18618	79294774	1390	0.1739
X27	chr17	79374547	79513949	5	0.6928
X27	chr17	79569704	81045215	55	0.1572
X27	chr18	84355	10907533	70	-0.286
X27	chr18	11629603	14830203	39	0.4298
X27	chr18	18609339	43974937	112	0.0781
X27	chr18	44146965	77960272	177	-0.2958
X27	chr19	65865	59098019	1693	-0.1145
X27	chr2	42842	215359736	1467	0.0991
X27	chr2	215388267	243062105	282	-0.004
X27	chr20	72813	62933111	732	-0.1537
X27	chr21	9825921	48110916	387	0.1999
X27	chr22	16112745	24324222	275	-0.2728
X27	chr22	24344043	24393918	5	0.2833
X27	chr22	24491119	51217556	411	-0.2643
X27	chr3	344684	13026668	104	0.3879
X27	chr3	13409773	48525728	325	0.101
X27	chr3	48577282	48658740	6	0.6548
X27	chr3	48668041	197951774	1144	0.103
X27	chr4	70639	9161099	123	0.1518
X27	chr4	9213179	191012789	932	-0.1566
X27	chr5	165229	28926701	100	0.032
X27	chr5	29002665	29600879	2	-0.6669
X27	chr5	31053966	54438902	119	0.093
X27	chr5	54459422	54528244	6	0.439
X27	chr5	54577811	180794766	900	0.0687
X27	chr6	106387	29856804	331	-0.2202
X27	chr6	29864997	29875991	2	0.5674
X27	chr6	29894255	31944733	148	-0.1864
X27	chr6	31960129	32007744	8	0.2396
X27	chr6	32046021	32434437	18	-0.1522
X27	chr6	32491592	32631702	6	0.1652
X27	chr6	32699003	170949159	939	-0.213
X27	chr7	246840	74123510	544	0.4529
X27	chr7	74156128	75573167	27	0.6365
X27	chr7	75620066	159025096	761	0.4492
X27	chr8	116546	146279590	956	-0.2269
X27	chr9	13254	21867094	124	-0.1902
X27	chr9	21967437	22057936	5	-1.278
X27	chr9	22451289	38622729	165	-0.2079
X27	chr9	39028278	43998281	34	0.1019
X27	chr9	44020093	70885663	55	-0.0575
X27	chr9	70918638	116062514	328	0.1298
X27	chr9	116089040	120845401	31	-0.1885
X27	chr9	122023740	127146734	61	0.1142
X27	chr9	127226401	135461612	131	-0.1703
X27	chr9	135507086	141125040	160	0.1282
X27	chrX	206506	2702315	21	0.3426
X27	chrX	2773844	52514333	387	-0.1352
X27	chrX	52530731	52556416	3	-1.1599
X27	chrX	52629941	69938685	123	-0.1524
X27	chrX	70148203	155256585	687	0.0609
X27	chrY	2655318	9644808	47	0.7291
X27	chrY	9865947	13492336	6	0.0869
X27	chrY	13510479	59001513	122	0.6655
X28	chr1	13140	62504648	927	-0.0228
X28	chr1	62544494	109548843	283	-0.1017
X28	chr1	109589777	153013304	377	-0.0136
X28	chr1	153029301	153072135	2	1.0012
X28	chr1	153078313	249207270	1058	-0.0024
X28	chr10	106465	135515797	1146	-0.0124
X28	chr11	87117	82844438	1241	0.0099
X28	chr11	82883261	111383704	179	-0.0737
X28	chr11	111384202	134265105	288	0.0198
X28	chr12	92834	9585567	161	0.0192
X28	chr12	9753814	116972775	943	-0.0507
X28	chr12	117005805	133803789	177	0.0094
X28	chr13	19050450	115097228	720	0.0144
X28	chr14	19401796	101419723	877	-0.0246
X28	chr14	101420748	101454532	23	-0.2742
X28	chr14	101455502	107283036	254	0.0033
X28	chr15	20170136	21369160	26	-0.871
X28	chr15	22016247	22483052	15	-1.4494
X28	chr15	22675194	25476025	93	-0.8364
X28	chr15	25477574	28461742	24	0.0157
X28	chr15	28560950	29905626	18	-0.2245
X28	chr15	30023053	43121969	161	-0.823
X28	chr15	43232032	51028755	89	-0.054
X28	chr15	51237526	57596261	46	-0.8675
X28	chr15	57755545	102518028	480	-0.0041
X28	chr16	62823	90206715	1015	-0.004
X28	chr17	18618	16587146	322	0.4014
X28	chr17	16649510	18196531	37	0.0526
X28	chr17	18222570	81045215	1091	0.4233
X28	chr18	84355	77960272	398	-0.0219
X28	chr19	65865	19877703	649	0.0094
X28	chr19	19914604	24345699	54	-0.1635
X28	chr19	28230168	59098019	990	0.0017
X28	chr2	42842	3512319	15	0.522
X28	chr2	3599294	5837157	8	0.0421
X28	chr2	6107113	10950810	32	0.4406
X28	chr2	11053206	241706453	1671	-0.0171
X28	chr2	241813907	243062105	23	-0.8244
X28	chr20	72813	62933111	732	0.0066
X28	chr21	9825921	48110916	387	0.0012
X28	chr22	16112745	51217556	691	0.015
X28	chr3	344684	197951774	1579	-0.0027
X28	chr4	70639	9270141	136	0.0288
X28	chr4	9327687	190894878	905	-0.061
X28	chr4	190904852	191012789	14	0.157
X28	chr5	165229	118248628	552	-0.0443
X28	chr5	118309654	118468461	2	0.7574
X28	chr5	118479150	180794766	573	-0.0087
X28	chr6	106387	134618984	1224	-0.0234
X28	chr6	134714659	134925269	3	0.9039
X28	chr6	135254894	170949159	225	-0.0274
X28	chr7	246840	121012661	936	-0.0224
X28	chr7	121607616	159025096	396	0.5311
X28	chr8	116546	6782906	24	0.0272
X28	chr8	6794602	7228059	20	0.3646
X28	chr8	7273383	126241641	744	-0.0151
X28	chr8	126446605	142469653	61	-0.6992
X28	chr8	142480629	146279590	107	0.0375
X28	chr9	13254	141125040	1094	-0.0032
X28	chrX	206506	155256585	1221	-0.0236
X28	chrY	2655318	59001513	175	-0.0143
X6.1	chr1	13140	809200	14	0.1732
X6.1	chr1	870107	3477306	74	-0.2208
X6.1	chr1	3544128	249207270	2559	0.0518
X6.1	chr10	106465	38896644	273	-0.5826
X6.1	chr10	38930126	42776224	6	0.0253
X6.1	chr10	42935652	135515797	867	-0.6311
X6.1	chr11	87117	244764	9	0.054
X6.1	chr11	281862	3251272	101	-0.2244
X6.1	chr11	3380469	55340070	515	0.0215
X6.1	chr11	55371352	55482790	6	-1.1811
X6.1	chr11	55494114	56128227	41	-0.1969
X6.1	chr11	56143564	56785968	27	-0.392
X6.1	chr11	56954206	60475165	103	-0.5048
X6.1	chr11	60504237	61582672	36	-0.7188
X6.1	chr11	61597639	63743047	67	-0.5328
X6.1	chr11	63761304	71290834	213	-0.6991
X6.1	chr11	71303650	134265105	590	-0.6058
X6.1	chr12	92834	133803789	1281	0.0528
X6.1	chr13	19050450	109937201	656	0.1245
X6.1	chr13	110422549	115039343	60	-0.1041
X6.1	chr13	115059171	115097228	4	0.3459
X6.1	chr14	19401796	21865505	81	0.0573
X6.1	chr14	21887949	104456901	903	-0.613
X6.1	chr14	104565557	106370554	69	-0.9019
X6.1	chr14	106373084	106379088	4	-1.9108
X6.1	chr14	106380233	106405859	5	-1.0283
X6.1	chr14	106437088	106518666	7	-0.6833
X6.1	chr14	106539328	106559760	3	0.0543
X6.1	chr14	106573516	107283036	82	-0.6809
X6.1	chr15	20170136	102518028	952	0.0455
X6.1	chr16	62823	3144104	165	-0.1744
X6.1	chr16	3163030	86284268	783	0.01
X6.1	chr16	86374369	90206715	67	-0.1332
X6.1	chr17	18618	2210532	42	-0.1056
X6.1	chr17	2217615	72203257	1190	0.0126
X6.1	chr17	72233904	81045215	218	-0.0779
X6.1	chr18	84355	77960272	398	0.0874
X6.1	chr19	65865	202767	6	0.256
X6.1	chr19	286216	2426757	93	-0.2255
X6.1	chr19	2442315	8808461	180	-0.0573
X6.1	chr19	8839331	9883262	35	0.1837
X6.1	chr19	9885404	11687649	72	-0.071
X6.1	chr19	11700069	12732233	31	0.1519
X6.1	chr19	12767440	21416295	250	-0.0392
X6.1	chr19	21493094	29701310	40	0.1688
X6.1	chr19	30036396	36642797	118	-0.0554
X6.1	chr19	36705173	38386390	35	0.1388
X6.1	chr19	38548440	43680548	169	-0.0232
X6.1	chr19	43704152	43807999	5	0.3734
X6.1	chr19	43862645	44315719	19	-0.0672
X6.1	chr19	44342375	45128510	25	0.1559
X6.1	chr19	45156974	52221806	303	-0.0794
X6.1	chr19	52264529	54234302	97	0.1197
X6.1	chr19	54238174	55537352	75	-0.0226
X6.1	chr19	55566567	56015118	26	-0.1396
X6.1	chr19	56044778	56150608	8	-0.394
X6.1	chr19	56151906	56203908	4	-0.1849
X6.1	chr19	56234783	58530625	73	0.0728
X6.1	chr19	58555699	59037587	24	-0.1222
X6.1	chr19	59058773	59098019	5	0.2144
X6.1	chr2	42842	233348537	1633	0.0546
X6.1	chr2	233387797	234494511	20	-0.7131
X6.1	chr2	234512623	240898343	56	0.0196
X6.1	chr2	240969373	243062105	40	-0.1551
X6.1	chr20	72813	1186508	25	-0.1356
X6.1	chr20	1241882	60171577	624	0.0228
X6.1	chr20	60528660	62933111	83	-0.183
X6.1	chr21	9825921	45160581	312	0.0697
X6.1	chr21	45194359	47804859	70	-0.1302
X6.1	chr21	47885801	48110916	5	0.328
X6.1	chr22	16112745	51217556	691	-0.0044
X6.1	chr3	344684	48497614	427	0.0549
X6.1	chr3	48507744	52563728	130	-0.0585
X6.1	chr3	52590641	197951774	1022	0.0767
X6.1	chr4	70639	13629535	168	-0.0401
X6.1	chr4	14127634	190873151	872	0.0851
X6.1	chr4	190894878	191012789	15	-0.2366
X6.1	chr5	165229	179442350	1102	0.0591
X6.1	chr5	179581974	180052565	6	-0.7664
X6.1	chr5	180166570	180794766	19	-0.0292
X6.1	chr6	106387	72113289	869	9e-04
X6.1	chr6	72295016	170949159	583	-0.588
X6.1	chr7	246840	5639362	59	0.3505
X6.1	chr7	5711077	142480240	1089	0.509
X6.1	chr7	142486899	142495163	8	0.0553
X6.1	chr7	142499578	159025096	176	0.4461
X6.1	chr8	116546	143285040	852	0.0737
X6.1	chr8	143389021	146072774	98	-0.222
X6.1	chr8	146102092	146279590	6	0.1215
X6.1	chr9	13254	21867094	124	-0.5561
X6.1	chr9	21967437	22012344	4	-2.018
X6.1	chr9	22057936	36893493	144	-0.6175
X6.1	chr9	36933687	38622729	22	-0.3604
X6.1	chr9	39028278	130453020	544	0.0227
X6.1	chr9	130471204	139725442	199	-0.0914
X6.1	chr9	139740332	140732919	54	-0.2623
X6.1	chr9	140895658	141125040	3	0.0342
X6.1	chrX	206506	155256585	1221	0.0462
X6.1	chrY	2655318	59001513	175	0.0336
X29	chr1	13140	6201018	106	0.4003
X29	chr1	6255389	19954011	208	0.2731
X29	chr1	19975996	21052777	25	0.362
X29	chr1	21091485	22845084	24	0.1479
X29	chr1	22910072	55833793	537	0.2448
X29	chr1	57004353	152012682	648	0.1794
X29	chr1	152059080	157777044	200	0.3031
X29	chr1	157831118	247419909	837	0.209
X29	chr1	247477931	249207270	62	0.293
X29	chr10	106465	135438849	1136	-0.5412
X29	chr10	135451154	135515797	10	-0.0327
X29	chr11	87117	3877331	124	0.3428
X29	chr11	3995098	63488140	775	0.2019
X29	chr11	63531738	64995769	62	0.345
X29	chr11	65051146	65316338	10	0.072
X29	chr11	65337437	71316696	150	0.3241
X29	chr11	71331572	134265105	587	0.1806
X29	chr12	92834	148211	2	0.6508
X29	chr12	231778	9244542	154	-0.5517
X29	chr12	9308722	48078457	241	-0.6647
X29	chr12	48111433	55418763	202	-0.5356
X29	chr12	55509787	55588118	3	-1.1748
X29	chr12	55615284	63541868	140	-0.5539
X29	chr12	64007706	109230733	275	-0.6508
X29	chr12	109273763	133803789	264	-0.5593
X29	chr13	19050450	115097228	720	-0.5668
X29	chr14	19401796	103910948	972	0.1766
X29	chr14	103987722	104456901	12	0.2824
X29	chr14	104565557	106329438	46	0.4544
X29	chr14	106329650	106330821	4	0.1995
X29	chr14	106331434	106363830	14	0.6041
X29	chr14	106366504	107179079	95	0.271
X29	chr14	107183626	107283036	11	0.6643
X29	chr15	20170136	102518028	952	0.2003
X29	chr16	62823	83828	4	0.1265
X29	chr16	100017	524315	22	-0.3713
X29	chr16	585342	1312399	40	-0.27
X29	chr16	1337595	3063481	91	-0.4084
X29	chr16	3067392	32157000	378	-0.5199
X29	chr16	32265640	33263115	17	-0.0824
X29	chr16	33495231	88046887	411	-0.531
X29	chr16	88500522	90206715	52	-0.4183
X29	chr17	18618	18890109	383	-0.5118
X29	chr17	18937468	19113284	5	-1.1978
X29	chr17	19179478	34498528	214	-0.5421
X29	chr17	34523212	34694573	7	-1.2002
X29	chr17	34777020	56462408	465	-0.5159
X29	chr17	56531636	69146117	142	-0.6429
X29	chr17	70030660	79099716	165	-0.4998
X29	chr17	79107052	80332807	54	-0.3604
X29	chr17	80361806	81045215	15	-0.4616
X29	chr18	84355	77960272	398	0.1245
X29	chr19	65865	76955	2	0.9591
X29	chr19	109583	6474893	212	0.3039
X29	chr19	6498594	9262578	76	0.2329
X29	chr19	9293384	9883262	24	-0.0137
X29	chr19	9885404	11687649	72	0.2694
X29	chr19	11700069	12649270	28	-0.0293
X29	chr19	12671152	17255968	142	0.2261
X29	chr19	17328396	19877703	93	0.297
X29	chr19	19914604	28296722	56	0.0501
X29	chr19	29458909	36642797	120	0.2628
X29	chr19	36705173	38386390	35	0.0723
X29	chr19	38548440	44315719	193	0.2474
X29	chr19	44342375	44896116	19	0.0695
X29	chr19	44937225	46193269	50	0.2299
X29	chr19	46201494	52376629	263	0.29
X29	chr19	52400385	54240143	95	0.0656
X29	chr19	54242630	54245809	3	-0.3633
X29	chr19	54251933	54276147	10	0.0612
X29	chr19	54290962	56658115	109	0.2788
X29	chr19	56692266	58821869	72	0.1255
X29	chr19	58846041	59098019	19	0.3536
X29	chr2	42842	47395480	319	0.161
X29	chr2	47564927	47604861	3	-1.1214
X29	chr2	47709779	133415789	702	0.188
X29	chr2	133877704	217021606	454	0.1057
X29	chr2	217179669	223166401	78	0.2874
X29	chr2	223317482	232263064	55	0.1342
X29	chr2	232298885	232376093	6	-0.2124
X29	chr2	232391538	243062105	132	0.2891
X29	chr20	72813	3064286	65	0.27
X29	chr20	3109536	60715143	588	0.1861
X29	chr20	60738181	62933111	79	0.3569
X29	chr21	9825921	20058445	60	-0.0149
X29	chr21	20230345	45559546	260	0.1769
X29	chr21	45651861	48110916	67	0.3899
X29	chr22	16112745	51217556	691	0.2046
X29	chr3	344684	75648313	701	-0.547
X29	chr3	75670828	75724998	6	0.1684
X29	chr3	75787472	197951774	872	-0.5997
X29	chr4	70639	13629535	168	-0.3644
X29	chr4	14127634	190395232	871	-0.5307
X29	chr4	190873151	191012789	16	-0.1057
X29	chr5	165229	6471879	43	0.3191
X29	chr5	6585430	138711563	661	0.1181
X29	chr5	138724469	180794766	423	0.1976
X29	chr6	106387	32552085	510	-0.5661
X29	chr6	32605397	32628081	2	-1.7243
X29	chr6	32631702	170949159	940	-0.5842
X29	chr7	246840	142480240	1148	0.726
X29	chr7	142486899	142495163	8	1.3065
X29	chr7	142499578	159025096	176	0.7731
X29	chr8	116546	7115931	35	0.2076
X29	chr8	7127364	7154041	5	1.0245
X29	chr8	7186004	7897987	43	0.4123
X29	chr8	8043134	11891638	43	0.1968
X29	chr8	11967461	12337154	15	0.4555
X29	chr8	12428249	141840157	703	0.1538
X29	chr8	142166642	146279590	112	0.3758
X29	chr9	13254	130453020	838	0.1521
X29	chr9	130471204	131186828	33	0.3211
X29	chr9	131233263	136277175	92	0.2235
X29	chr9	136301993	141125040	131	0.3379
X29	chrX	206506	155256585	1221	0.2421
X29	chrY	2655318	59001513	175	-0.5356
X31	chr1	13140	6478604	114	-0.0607
X31	chr1	6489925	8930184	23	0.0968
X31	chr1	8936956	8939423	2	-0.7414
X31	chr1	8953839	10469425	22	0.1747
X31	chr1	10501184	21052777	178	0.064
X31	chr1	21091485	21755413	7	0.2554
X31	chr1	21762431	21786412	2	0.6686
X31	chr1	21789059	22817997	14	0.0786
X31	chr1	22845084	23046050	6	-0.2154
X31	chr1	23139575	26694569	69	0.0949
X31	chr1	26746741	31568119	79	0.2464
X31	chr1	31682496	249207270	2131	0.0731
X31	chr10	106465	3197461	20	-0.0827
X31	chr10	3822830	132760891	1080	0.0409
X31	chr10	133000319	135515797	46	-0.1401
X31	chr11	87117	298863	12	-0.5616
X31	chr11	311451	4168018	116	-0.8064
X31	chr11	4254807	6229579	114	-0.5841
X31	chr11	6244253	50003540	357	-0.7387
X31	chr11	51393948	64637441	338	-0.1368
X31	chr11	64658663	65425816	45	-0.0158
X31	chr11	65483271	67275044	76	0.6866
X31	chr11	67288641	82640168	179	-0.1408
X31	chr11	82733570	134265105	471	0.6527
X31	chr12	92834	31755728	344	-0.0513
X31	chr12	31769037	130640847	899	0.0511
X31	chr12	130648644	133803789	38	-0.0728
X31	chr13	19050450	23490226	75	-0.2363
X31	chr13	23708508	60488919	345	-0.7688
X31	chr13	60602688	67570578	32	0.0668
X31	chr13	67841407	115097228	268	-0.8184
X31	chr14	19401796	23512322	234	0.1406
X31	chr14	23521509	101318775	620	0.0427
X31	chr14	101335441	103461257	108	0.12
X31	chr14	103508118	107139889	178	-0.0595
X31	chr14	107160016	107283036	14	0.2457
X31	chr15	20170136	25423925	108	-0.0037
X31	chr15	25425684	25486933	32	-0.2205
X31	chr15	25488801	37287455	112	-0.0211
X31	chr15	38237032	40839069	27	-0.3026
X31	chr15	40864079	42130323	37	0.0687
X31	chr15	42144169	42158721	2	-0.627
X31	chr15	42163310	59157353	164	0.0278
X31	chr15	59198548	61151000	19	-0.2047
X31	chr15	62248630	75479150	169	0.0651
X31	chr15	75496247	79744745	67	-0.2198
X31	chr15	80157824	102518028	215	1e-04
X31	chr16	62823	223277	13	-0.2145
X31	chr16	227100	849387	41	-0.4586
X31	chr16	859652	1337595	13	-0.2283
X31	chr16	1366283	2358314	61	0.0342
X31	chr16	2432925	3186292	40	0.3441
X31	chr16	3197092	4842445	42	0.4908
X31	chr16	4849960	5141057	9	0.266
X31	chr16	6916217	15623518	65	-0.2876
X31	chr16	15712633	19129100	23	-0.0167
X31	chr16	19229472	28166270	89	-0.2938
X31	chr16	28319505	31692795	130	0.1235
